,track_id,track_name,track_artist,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,key,mode
22364,421eObjg0DTm2qajJl5OJm,Into the Unknown - Panic! At The Disco Version,Panic! At The Disco,4M07HWIlZr7zoXoxDHR5mz,Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),2019-11-15,urban contemporary,4WiB26kw0INKwbzfb5M6Tv,r&b,urban contemporary,1,1
793,0DURckDH8F3pzTz7KKFLz7,Call Me,Deee-Lite,1sozEjvFpn72ZGQtPrLTa1,Dewdrops In The Garden,1994,90s Dance Hits,50cXvxgMGrvoUeLhkzCyIO,pop,dance pop,11,0
29688,1IjuevPDJ8Sa97wFwQ5j4V,Happier - Frank Walker Remix,Marshmello,16M1uToqnw9bPO8wv8ypeE,Happier (Remixes),2018-10-19,Pop EDM Remixes,4aUEH3uhbofktrFkXOOaKj,edm,pop edm,5,1
7319,24p4TAI0wH4PMd0vv1OstQ,Too High,Dolo Tonight,0LkQ7c6eG2l3PXfeXquvMD,Too High,2019-09-01,Viral Southern Hip Hop,0DdGqNa18DwYyfIR05OrW1,rap,southern hip hop,10,0
12243,43btz2xjMKpcmjkuRsvxyg,Jack & Diane,John Mellencamp,4gouGcdQn9OvjX42xnWrF0,American Fool,1982,The Sound of Album Rock,3yj9YnQGTdnFuKbDyXGDi6,rock,album rock,9,1
20679,3U4isOIWM3VvDubwSI3y7a,All of Me,John Legend,4OTAx9un4e6NfoHuVRiOrC,Love In The Future (Expanded Edition),2013-08-30,Today's Hits 2000-Present,6a66cg3HcsjYkisYyQcov6,latin,latin hip hop,8,1
16860,2rR9h4WY1scxaaDuVacT5k,Know,Bespoke Dude,2kw3R0Oy9GgHxYsNeirMhc,I Know,2019-03-08,Tropical House 🌴,06zrBJ5cts5aemZmqe80J7,latin,tropical,6,1
24974,1PDwmjfeFGZw5vWHLGHC8N,Treat U Right,H-Town,1XXRMULRjSHEmWNxk9G1Cd,Fever for da Flavor,1993-01-28,Kenny B's Ultimate New Jack Swing Mix,7bdhfXlbfml9CuNn5c7372,r&b,new jack swing,7,1
20493,5YJ4BVvTFmVCxUyhKejHfR,Pa' Que Retozen,Tego Calderon,6Q1kiSijkaHwoCwZUHW6IY,El Abayarde,2003-07-01,Latin/Hip Hop/Dancehall/Soca,2rg9LCyvaMQvnCE2hVndpR,latin,latin hip hop,1,0
8061,6ncdTy6zTKm1ldLHHdYmVB,Ghettos of the Mind,Pete Rock & C.L. Smooth,2AgTKAULjbHpqqtyI53hdp,Mecca And The Soul Brother,1992-05-26,90's Hip Hop Ultimate Collection,4IG024zoaGMurhTFBkMAv9,rap,southern hip hop,1,1
4524,3XIIOCu6B8PuGq5j61asEM,The Greatest,Sia,77HfZENS166sAS9SUoBwYG,The Greatest,2016,A Loose Definition of Indie Poptimism,4ZO0wp9G8FA3X6oYNBzda6,pop,indie poptimism,1,1
20707,1gihuPhrLraKYrJMAEONyc,Feel So Close - Radio Edit,Calvin Harris,7w19PFbxAjwZ7UVNp9z0uT,18 Months,2012-10-26,Today's Hits 2000-Present,6a66cg3HcsjYkisYyQcov6,latin,latin hip hop,7,1
396,1SV5ys0BGnN6aEsbS7prwt,I don’t wanna do,SARM,6XVrMILrX3enEl9HW9D99w,I don’t wanna do,2020-01-12,Dance Pop: Japan,37i9dQZF1DXahYFr91pFvG,pop,dance pop,6,1
19728,1mpD5Q8IM32I4bF6eCpU74,Up All Night,Khalid,2pSH41L4EXqhGHyTjM2dA2,Up All Night,2019-11-14,2020 Hits & 2019  Hits – Top Global Tracks 🔥🔥🔥,4JkkvMpVl4lSioqQjeAL0q,latin,latin hip hop,1,1
27860,4U0wNvX09APPfe8TGIYHoO,No Style,Bassjackers,0Hug06ESB0r2GaPfF1oKoj,No Style,2019-02-11,Electro House - by Spinnin' Records,4pVZ70y8vzzkn2GVwQbQw8,edm,electro house,1,1
27396,5lid9Mve2u56sk6BvAavUf,PiSk Swing,Robert Edwards,0TOK6eRLMM6TQPbGoS4dd3,Beat Swing Remix'd,2019-03-11,Electro Swing Top 100,5M7xLCQTYJL0lbKIrUn3a4,edm,electro house,0,1
4110,3FpEXAupLwCHwzeUBxF99S,i loved you first,joan,77GA1E8JXxpzlFFnGxbLEg,i loved you first,2018-03-21,The Sound of Indie Poptimism,7nHgmv7uyIA1KHj6qTttjH,pop,indie poptimism,0,1
28675,77TREPmAx47En5ZuzieLCw,TUTUTU,Quintino,3Xnphtaa8PaV6uVTA2z2Rk,TUTUTU,2019-04-22,Big Room EDM - by Spinnin' Records,7xWdFCrU5Gka6qp1ODrSdK,edm,big room,8,1
8235,2Vc9sEG0AbbaBychRrv7oz,Hood Billionaire,Rick Ross,5fwdtSABKLaSOMT3UhpWa7,Hood Billionaire (Deluxe),2014-11-24,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,7,1
14282,4WoKuMjwJXuy9IqX6AH5JE,People Are People,Depeche Mode,5wfikaEZXnQTXWBZ5osw9A,Some Great Reward (Deluxe),1984-09-24,Permanent Wave CHDB,2foj4ZYVHRGqSd1aMqNPBj,rock,permanent wave,9,0
27908,4qayCwK3S5cfbbteeeV9Aq,The Eye of the Beholder,Victor Ruiz,0iAnj3ufk2lavxXV95kNXk,The Eye of the Beholder,2018-07-27,💊ELECTRO-HOUSE-TECH💊,0AFYmoSuoMQiGGjzvBwr6u,edm,electro house,7,1
12118,7mg3XY5ti0yzp8RZL939Da,Good Old-Fashioned Lover Boy - 2011 Mix,Queen,3hfcNo7WWy1Z1ie0nJ8PRy,A Day At The Races (2011 Remaster),1976-12-10,The Queen - La Discografia Completa,3E88dLx4fgFYY70gdGzdnB,rock,album rock,3,1
4492,6kcHg7XL6SKyPNd78daRBL,Sweet Talk,Saint Motel,43URJ507cdoIRy3GJdfxjs,saintmotelevision,2016-10-21,Indie Poptimism,1pZWCY50kMUhshcESknir8,pop,indie poptimism,1,1
11657,4BzNqGFc5lil9r9i7b3Xzg,In the Lap of the Gods - Instrumental,The Alan Parsons Project,3GwhihLKs0eZmgUUrshE9k,Pyramid (Expanded Edition),1978-06-01,Progressive Rock / Metal - Rock /Metal  Progresivo,7GhTpb4eOp6403Bmgqz3db,rock,album rock,2,1
17334,1INtYY3PE2RP7NrhHOsBaz,Palmar,Caloncho,1CKiIYZCELUISFQOsKt2DP,Fruta (Vol. II),2015-06-16,Paraíso Tropical,2v41efarffe6iY8qpMK5Gj,latin,tropical,7,1
5919,6LcauUZjF1eXQrgqMUecHX,Ayy Macarena,Tyga,3Cse4lihKX7ww99QnZGQAh,Ayy Macarena,2019-11-13,Hip-Hop Central,37i9dQZF1DWY6tYEFs22tT,rap,hip hop,2,1
5524,4bl1HBZliBuYpFZjWgefE4,Peta (feat. Meek Mill),Roddy Ricch,52u4anZbHd6UInnmHRFzba,Please Excuse Me For Being Antisocial,2019-12-06,RapCaviar,37i9dQZF1DX0XUsuxWHRQd,rap,hip hop,10,0
2305,41JVdEgTBhLaTc1Vca5pFy,New Boyfriend,Anna Margaret,3FmqQtzrqovhBNjJfqTjsx,StarStruck,2010-01-01,post teen pop,45AKTTGQEfYgAyidW5hucn,pop,post-teen pop,1,1
16280,1aJ1xeEQ1ivKGnTeuYolJk,If You're Hearing This,Hook N Sling,2yOjy8vG8Tp7bVByZSLNcJ,If You're Hearing This,2017-06-30,Tropical House,37i9dQZF1DX0AMssoUKCz7,latin,tropical,7,1
16585,4o7zeDjEoPALOH9ZN483Oj,I'm Going Like,Hallman,0ltxBiyZK4kQ8NoGqRyIlA,I'm Going Like,2019-01-04,Tropical Vibes,37i9dQZF1DXd8Gn5cSmvFy,latin,tropical,4,1
29017,1fTnq6WPOCnJtVEubmO8Ef,Rave Zurna,SOROUSH YARAHMADI,1F0LmNwLQJ2UVywtBjQHoj,ADE Sampler 2019,2019-10-07,Sick Big Room House Drops | EZUMI,4R4c3WdN1Any2Q1NSuec3r,edm,big room,8,0
22996,4SsWVvNKAHJP1T2bP6d2ut,New Love Cassette,Angel Olsen,0RedX0LZkGUFoRwFntAaI0,All Mirrors,2019-10-04,Ultimate Indie Presents... Best Tracks of 2019,37i9dQZF1DWTc5QDlvD7t0,r&b,hip pop,9,1
1007,62tXupybKJWVLgWY9TeBxP,Nothin' to Compare,Who,72N0ZiJYHZ8BxP9o6MZIn4,Nothin' to Compare,2019-04-12,Pop Dance Hits,7eERKCkgNKCCx5GYdeMIZf,pop,dance pop,10,1
1998,4I7JZeUvLMf83q6qIztQB4,Hungover You,Hazey Eyes,7kGYlIyyQ5NQ40DkHo56U0,Hungover You,2019-01-30,a taste of the mainstream,4gbXqmZDUFHqlaYjf4uVyS,pop,post-teen pop,1,1
29266,0katsiKnN2XXffwlIjaz4e,Voices In My Head,NIVIRO,4f6V8FBGtUcNM7Cgybvz9f,Voices In My Head,2019-10-31,[EAS]: Festival Big Room,71UHE27ayQs8ZDxQwY0cY1,edm,big room,2,1
12395,11dCfArPrM7kzYpUrFHal9,Panama,Van Halen,6x2n6wj3WvkRi8J8gxEcF0,1984,1984-01-03,Rock Classics,37i9dQZF1DWXRqgorJj26U,rock,classic rock,8,1
4370,69oPVTn6mFjMoB3axEejog,BITCH (takes one to know one),Lennon Stella,4Edt3CfGlR2xcW5W2mpGxY,BITCH (takes one to know one),2019-03-15,2019 in Indie Poptimism,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,2,1
6035,0RZXNlGPvfMo54fd6uCvAT,Knuck If You Buck (feat. Lil' Scrappy),Crime Mob,09stXr7AeoB1PsE3RpMpyU,Crime Mob (U.S. PA Version),2004-07-13,Hip-Hop Drive,37i9dQZF1DWUFmyho2wkQU,rap,hip hop,8,1
4322,5KwVSqf6TkzKQk0bG7owyH,Shut It Down,Georgia Dutton,2LljWbqDYKBkOJFtvDftli,Shut It Down,2019-12-19,The Edge of Indie Poptimism,5vIdb67lQcdFwoVkE4UMep,pop,indie poptimism,4,1
18370,0rIAC4PXANcKmitJfoqmVm,Motivation,Normani,2r6BEK0wzXbL8JHyCkeJkG,Motivation,2019-08-16,2020 Hits & 2019  Hits – Top Global Tracks 🔥🔥🔥,4JkkvMpVl4lSioqQjeAL0q,latin,latin pop,4,1
16573,4uKv2XmKAjB4SmtpmxPL4d,Non Stop Never Stop,Harvio,0hHcfV7jgD6GOGlRpnwkQV,Gambling Bonnie,2019-09-06,Tropical Vibes,37i9dQZF1DX6RA5ZrA5a23,latin,tropical,7,1
18682,055gPMFqjFak8WbagTBSOU,Let This Be,Jack Rose,3OaHY0v2eiJ9d0JgoUhRTQ,Let This Be,2019-12-20,Great Pops,5SO7xYih5w8X5FEpKvU7Rt,latin,latin pop,5,1
15195,4kkMJy3pYxAyRnqMzb3HZE,Sneakers,The Inoculated Canaries,5J25HHGMoKiFeOFL0PzAmx,Sneakers,2019-04-26,"Classic Rock 70s 80s 90s, Rock Classics - 70s Rock, 80s Rock, 90s Rock Rock  Classicos",3Ho3iO0iJykgEQNbjB2sic,rock,hard rock,10,1
27711,6uCsQ6JlUCEKTRhC2kQjPK,WIEE,Martin Garrix,6xeK3VX1svqq1He5HR5bvb,WIEE,2016-10-15,Jeff Seid Electro House,2Tisn6NZbeofpc57Oc6MGo,edm,electro house,1,1
28136,4U42DevZ5dP4oBPswypZ53,The Dog,Semser,69acjhfJsxsZXMyruAE7tE,Reality,2018-07-25,House Electro 2019,72r6odw0Q3OWTCYMGA7Yiy,edm,electro house,2,1
1152,7GdGBGwFMg21mY9kNpNKXI,Antidote,Orion Sun,3fUfLlnvi1phe0vKhDBKwM,A Collection of Fleeting Moments and Daydreams,2017-07-02,Ultimate Indie Presents... Best Indie Tracks of the 2010s,37i9dQZF1DWTHM4kX49UKs,pop,dance pop,8,1
19324,4WEJrZwPMwsAUks6GOhnsz,Dale Don Dale,Don Omar,1gasaFZ0ntJI6YRYcIBT4o,Obsesión Latina,2004-06-20,REGGAETON ANTIGUO 🔥,42E6uFhL4e2nXmbmeigwXb,latin,reggaeton,6,0
17731,3vYY0BG9V1odj5gcpizYBD,Cause A Commotion (feat. Skip Marley),Bugzy Malone,3WuBUaFonxxcUVCNNQoE44,Cause A Commotion,2020-01-15,Global X,37i9dQZF1DWUxHPh2rEiHr,latin,latin pop,7,0
22746,2x1LQq8lsUzAA2wNj8yjC9,Pick Up the Pieces,Average White Band,5qZVqBEJSq2HkDMh2VCOQ6,AWB,1974,The 1950s/1960s/1970s/1980s/1990s/2000s/2010s with pop/r&b/soul/boogie/dance/jazz/hip hop/hop/rap.,1S7BckuYIkEazeNKOSM0uA,r&b,urban contemporary,10,0
12917,1kXPcN9OPdz7kPxc8HjFsY,Cause the World Is Small,Brothers Page,2xwx3xhcM7EQ30QxGz32io,Back to You,2019-12-27,"Classic Rock 70s 80s 90s, Rock Classics - 70s Rock, 80s Rock, 90s Rock Rock  Classicos",3Ho3iO0iJykgEQNbjB2sic,rock,classic rock,2,1
27095,6DvIcP9qGvYqNAVIdQNj7k,Down,Swardy,1spDp6qOwcVi1f9961M26K,Down,2019-09-06,Electro Posé - Discoveries,6nZaTh6K1SwhdELFTmA99C,edm,electro house,10,0
3762,6xNSaBtoPKlPhXsNT7ZwLd,The Nights - Felix Jaehn Remix,Avicii,0h2knr6qpiAq0tV5ri5JMF,The Days / Nights,2014-01-01,ElectroPop,0cuHKz65ZPqBX1brG8djlg,pop,electropop,6,1
25895,0KhXVmAN4sqeEgsqRd39f2,You Used to Love Me,Faith Evans,36G7gDkkRckUGU7lgG6nev,Faith,1995,Neo-Soul / Soulful R&B,4F3xAxHxeBwXhK6k6GPnrW,r&b,neo soul,0,1
2584,6zeeWid2sgw4lap2jV61PZ,Better,Khalid,2Qxc2NJ7yPKVFRWi3llRr2,Suncity,2018-10-18,Electropop 2019,4Bi8VLtaSu0JILliif8lH6,pop,electropop,0,0
15131,1dfqBlSZTcuoUfxDhh5FUs,Low,Zero Theorem,0hyVO1j5KmEyy53honhoFi,Ataraxis,2018-05-04,Hard Rock Workout,5nOO372uzpOM5rB2bRWfkp,rock,hard rock,1,1
1845,1UqhkbzB1kuFwt2iy4h29Q,Cough Syrup,Young the Giant,2ww7MYrkExsljnKhcINDse,Young the Giant (Special Edition),2011,🤩🤪Post Teen Pop🤪🤩,6IT8LGpwLw3Pt2XnVUBN7j,pop,post-teen pop,11,0
18907,2Jz1X6ZB0gkkCVgmeVGVGp,Na De Na,Angel Y Khriz,26YeHRhZt1HHM0Ed9I9YFw,Showtime,2008,Reggaeton Classics,37i9dQZF1DX8SfyqmSFDwe,latin,reggaeton,6,1
26226,5MChi9fdCbTIWDJPPUuuW6,Beautiful Escape,Tom Misch,5IW5ko3B1W5doRD3YH9DV8,Beat Tape 2,2015-08-28,Saxophone in Hip Hop - R&B Lounge - Jazz Rap,2ujrP2rPxu8ao7wNeG1ZOY,r&b,neo soul,5,1
27136,6lcNs5v4yVyKIBEm4WnTLI,Loud,Ravek,1l5BofGAmktOMyaRcUFgg1,Loud,2019-11-12,Techno House 2020 👽 Best Collection 👻 Top DJ’s Electronic Music - Deep House - Trance - Tech House - Dance - Electro Pop,3QEYvCsVXZj8KuzE0bDmcI,edm,electro house,11,0
23147,0RiRZpuVRbi7oqRdSMwhQY,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,4g1ZRSobMefqF6nelkgibi,Hollywood's Bleeding,2019-09-06,Charts 2020 🔥Top 2020🔥Hits 2020🔥Summer 2020🔥Pop 2020🔥Popular Music🔥Clean Pop 2020🔥Sing Alongs,3xMQTDLOIGvj3lWH5e5x6F,r&b,hip pop,2,1
15465,3IqHzcXy7IsYYND6lKwPAi,DEVIL,Shinedown,1fPpAm3EEn1yNbrQkWWm7a,DEVIL,2018-03-07,Hard Rock Workout,6kXNv8J3HCYztxjOIUzApv,rock,hard rock,7,1
31678,3nFJbZCHP4d9vduKjJLdBL,Never Too Much,Luther Vandross,1B4oPgG5ljWTRxsKcTHAYn,Never Too Much,1981-07-23,House/Electro/Progressive/Disco/Lofi/Synthwave,42jbIN5Zj0UUPdtmqxQRKF,edm,progressive electro house,2,1
28643,04ru45txpYrAEUE4wc8V33,Feel The Rush - Juelzz Radio Edit,Ingenia,5P1b8HQWFCvtUvbw0zkJGX,Feel The Rush (Juelzz Remix),2014-09-17,Big Room House / Bigroom,2EnVd4ugXUybVQoQrarICY,edm,big room,1,1
24603,1eduDdsjMO7Or4EXnMf2iS,How Do You Want It,2Pac,4CzT5ueFBRpbILw34HQYxi,All Eyez On Me,1996-02-13,Ultimate Throwbacks Collection,1dsaMvnC1hXPCNGC4aVtjj,r&b,new jack swing,8,1
20022,7F09MMhBLWflSJuAyp75VV,Sólo Contigo,Akwid,2c4VVAZnf9vAmR35pbfUqv,La Novela (Explicit Version),2007-01-01,Chicano Rap,3o3xRXWMtBMezk0E3wmtGI,latin,latin hip hop,5,0
29647,2DcZd7oFgctIJZG5pFncyD,Flames (with ZAYN),R3HAB,1OIKghE2sA58H4BNt172xo,Flames (with ZAYN),2019-11-15,EDM House & Dance,5CTzufLc0f6MufjKYrIaoO,edm,pop edm,5,0
5854,03uSlN1JqW0MI6OCl7UQEa,You Don't Know,Psalm Trees,1ujIpuxtWkMjAnVn1QeFvt,You Don't Know What Love Is,2019-08-30,Lo-Fi Beats,37i9dQZF1DWWQRwui0ExPn,rap,hip hop,2,0
28684,6dwVoXGSsQ1TTL5aw987pi,The Flight,Dimitri Vegas & Like Mike,1dEzb6eQduvjy3BFzmYIh5,The Flight,2019-09-13,Big Room EDM - by Spinnin' Records,7xWdFCrU5Gka6qp1ODrSdK,edm,big room,9,1
30567,38AiFxseK9i9ND2VawQdZR,Shoulder,Hitimpulse,2QxPG6dvIvFuMfvV78BRcM,Shoulder,2017-12-01,EDM Trap,7CEEEMKV41x0RlFCXWdvKF,edm,pop edm,6,0
8069,579TEjxOaZjL1iKCGgsgnd,Skins (feat. Grand Puba),Pete Rock & C.L. Smooth,2AgTKAULjbHpqqtyI53hdp,Mecca And The Soul Brother,1992-05-26,90's Hip Hop Ultimate Collection,4IG024zoaGMurhTFBkMAv9,rap,southern hip hop,5,1
32445,1D3tgMuJxzaZJMJs8yFVYJ,Bug A Boo,Joe Stone,04HvInEdYlipubXgZuVqCr,Bug A Boo,2019-01-25,Fresh EDM | Progressive House | Electro House | Trap | Deep House | Electronic | Future House/Bass,0FCHg9zJMNNiOokh3hVcxd,edm,progressive electro house,8,0
21717,1mhVXWduD8ReDwusfaHNwU,Tell Your Friends,The Weeknd,0P3oVJBFOv3TDXlYRhGL7s,Beauty Behind The Madness,2015-08-28,Urban Contemporary,4Pbs84EQbuAblxlp6Chz0d,r&b,urban contemporary,1,0
7936,45kgqsq1g9liM5tvdKNhLa,F*ckwithmeyouknowigotit,JAY-Z,37uqAKt9dLsLob7yomDWY4,Magna Carta... Holy Grail,2013-07-10,Hip-Hop 'n RnB,0275i1VNfBnsNbPl0QIBpG,rap,southern hip hop,10,0
12690,7uWPQnmMjqyhcGuHNY79ob,Milky Way,Neil Young,0fanIaGAtF6q6ZBrAXwwK9,Milky Way,2019-08-30,Classic Rock Now,37i9dQZF1DX0fWtUuB7bFE,rock,classic rock,9,0
26203,3DlgDXIYtnWtJKiB8bZQMv,Photosynthesis,Saba,10UscF31tC7Sz8S2a1mGbM,Bucket List Project,2016-10-27,Saxophone in Hip Hop - R&B Lounge - Jazz Rap,2ujrP2rPxu8ao7wNeG1ZOY,r&b,neo soul,7,1
2193,6CO62sXA0V1JhdgE7E2VeW,Pompeii,Bastille,7HxQpGRaQXPudaP1t8E6n9,Bad Blood,2013-01-01,BALLARE - رقص,1CMvQ4Yr5DlYvYzI0Vc2UE,pop,post-teen pop,9,1
6425,1FmdAhS8FqRoEJ4jcSfuKZ,ICONIC (ft. Jaden Smith),Logic,1lyjkFTJ6yxUyNYysWVBo9,YSIV,2018-09-28,This Is Logic,37i9dQZF1DWTIuAboZgTMf,rap,hip hop,1,1
6033,3lwMGZ9M5Gq4usaZZLV4NK,Ice Cream Paint Job,Dorrough Music,6GG7TFAVC33jIllZhkoyYn,Dorrough Music,2009-07-24,Hip-Hop Drive,37i9dQZF1DWUFmyho2wkQU,rap,hip hop,0,1
4653,45ZGEdLxCZvdMX9jWlsAAx,I Don't Belong In This Club,Why Don't We,3CKzA951WnfvvOGresjno6,I Don't Belong In This Club,2019-03-20,indie poptimism🕺🏻,6MQeEHHDs6HQkN5Dlj3oKo,pop,indie poptimism,11,1
20669,5PUawWFG1oIS2NwEcyHaCr,Uma Thurman,Fall Out Boy,022DrG7Wp2PSCwzuD0bSzT,American Beauty/American Psycho,2015-01-20,Today's Hits 2000-Present,6a66cg3HcsjYkisYyQcov6,latin,latin hip hop,4,0
23772,6V9fHiv84WlVTg7CSnIVY2,Graveyard,Halsey,66QwiCFDLtRbrZ5Vs9wlL9,Graveyard,2019-09-13,2020 Hits & 2019  Hits – Top Global Tracks 🔥🔥🔥,4JkkvMpVl4lSioqQjeAL0q,r&b,hip pop,11,0
27142,0ZykKpfjw56pAQnkvRIFZS,Space Chants,Spieltape,0XQ8IM2Rye1ODNPJ93AepE,Space Chants,2019-09-27,Techno House 2020 👽 Best Collection 👻 Top DJ’s Electronic Music - Deep House - Trance - Tech House - Dance - Electro Pop,3QEYvCsVXZj8KuzE0bDmcI,edm,electro house,7,1
16647,3Ci6uIZmFwpCdt9J4Ozj9F,Contento,Shelow Shaq,5f5e8N3dykCFlpduLBviW3,Contento,2019-06-21,Punto Tropical,37i9dQZF1DWZ1FUX6sM67g,latin,tropical,5,0
10691,0bk8xQ2zIokFe0GoW6ZERx,Secreto,Lenny Tavárez,4ytxrgWBsZslPh61NYefdT,Secreto,2017-11-03,Trap Rewind,37i9dQZF1DX0JcH25923HT,rap,trap,5,0
315,1uuUnsWpJwqBh5GRQ8uxla,Happier - Tiësto’s AFTR:HRS Remix,Ed Sheeran,5GpwroXObdnETiIpVb1l23,Happier (Tiësto’s AFTR:HRS Remix),2018-06-01,Dance Pop Hits,37i9dQZF1DX6pH08wMhkaI,pop,dance pop,0,1
18600,1B0BQaSRHxhI0AUlItY3LK,MALAMENTE - Cap.1: Augurio,ROSALÍA,355bjCHzRJztCzaG5Za4gq,El Mal Querer,2018-11-02,Exitos 2020 - Latin Billboard,0k2IDDkcVyIpIgE6d1woDM,latin,latin pop,0,0
30441,6qn9YLKt13AGvpq9jfO8py,We Found Love,Rihanna,2g1EakEaW7fPTZC6vBmBCn,Talk That Talk,2011-11-18,2010 - 2011 - 2012 - 2013 - 2014 - 2015 - 2016 - 2017 - 2018 - 2019 - 2020 TOP HITS,2DjIfVDXGYDgRxw7IJTKVb,edm,pop edm,1,1
4477,6uCmU6ldcsVpLAKNCojVg8,Fire Escape,Andrew McMahon in the Wilderness,4scns5rvvp6KbYQgSsQ8Zv,Zombies On Broadway,2017-02-10,Indie Poptimism,1pZWCY50kMUhshcESknir8,pop,indie poptimism,4,1
24371,6jYhsewiw0eMjtvMS8Lnlt,Helluva - Radio Mix,Brotherhood Creed,4LdKbL2o2CueCFdgCh6V0e,Helluva,2012-03-06,"Swingbeat (old skool), New Jack Swing, R&B, Hip Hop, Urban",3krpccUV68nBGAQbvHEZDC,r&b,new jack swing,6,1
113,7KW3XQV5Or5CF57MYVj5h4,Party For One,Carly Rae Jepsen,25it7uSpNFuRoD6uNc0Tfu,Dedicated,2019-05-17,Dance Pop,37i9dQZF1DWZQaaqNMbbXa,pop,dance pop,6,1
6519,565G5uNsmYHxSBmN0mAJy2,Very,Bertholet,5sf4VRU9YOpH8yY0E5BYTD,Very Crazy Times,2018-10-25,Lofi Hip-Hop,37i9dQZF1DX36Xw4IJIVKA,rap,hip hop,6,0
29141,3mnRb7zMa365CYEpYOwYCz,Let The Music Guide You (ASOT 950 Anthem),Armin van Buuren,3vmndvVm1WJZpqJkmlde0B,Let The Music Guide You (ASOT 950 Anthem),2019-11-22,Trance Party 2019 by FUTURE TRANCE,2yofeyPwe0ZNmJHTrGz2Qt,edm,big room,8,0
11188,57vxBYXtHMk6H1aD29V7PU,Heartless,The Weeknd,7vRcickwa6GCfY1qKKe4lK,Heartless,2019-11-27,Trap Americana,7tkgK1tm9hYkWp7EFyOcAr,rap,trap,10,0
28722,0vZCG0H9KhtU7K8MEUVAoV,Tsunami,DVBBS,7p38vlEZaMNySKQVSSWUm8,Tsunami,2013-09-02,BIG-ROOM NEVER DIES !,4QtO2XySphMOJt7pX0yaVi,edm,big room,4,0
16517,2IZlgFPnfBqnSqymiNRaYZ,Blog,Michel Gaross,54yBSpfcz63qhwFT0My4xi,Blog,2017-04-21,Tropical Vibes,37i9dQZF1DX6RA5ZrA5a23,latin,tropical,1,0
32719,3UaStdVN7y9A6ktTmkFDTk,Wonderful Together (feat. Envy Monroe),Blasterjaxx,4VRcIZywtWVzKE082kOlpT,Wonderful Together (feat. Envy Monroe),2019-06-14,Trending EDM by Nik Cooper,4N1ipiKR3xla8UXtE12XBm,edm,progressive electro house,5,0
29645,0U6bQIAh6MCGo1xjbIIx2S,Instagram,Dimitri Vegas & Like Mike,7FTzcNdsKhMe53orWXsai8,Instagram,2019-07-05,EDM House & Dance,5CTzufLc0f6MufjKYrIaoO,edm,pop edm,8,0
25561,4PwOQxfp3bGwn1SPdkZCHI,Infinity,Hadassah,5Jlaxkfg948KeMck7dBCpJ,Infinity,2019-02-14,Neo Soul / Modern Jazz / Smooth Hiphop,07SNJ4MwYba9wwmzrbjmYi,r&b,neo soul,6,0
1711,4UuHWIkAWnN176A2rx7YFB,1985,Bowling For Soup,7JST4gPYSXFegyuk9nKFb0,A Hangover You Don't Deserve,2004-09-11,Pop Punk | Post-Hardcore,1YgWQAs1s77NzieIH4ARKn,pop,post-teen pop,4,1
4300,1HZBR7AHOA3oXlGE7SB9RP,At Least I'm Moving,Tommy Strauser,2FaShUMb5UTKtZ4bKUQe6K,At Least I'm Moving,2019-10-25,The Edge of Indie Poptimism,5vIdb67lQcdFwoVkE4UMep,pop,indie poptimism,0,1
5757,1InzTnM9CRkVlrRzVqbo2P,Mohabbat,Kaam Bhaari,50a68Hd5GrW2yQuDB5zBRv,Mohabbat,2019-10-05,RAP 91,37i9dQZF1DX1ct2TQrAvRf,rap,hip hop,0,1
11217,3WRIaWsws011vHMd9uzPjG,First Off (feat. Travis Scott),Future,3LpIwZdzFwc10psLingT8x,Future Hndrxx Presents: The WIZRD,2019-01-18,Trap Americana,7tkgK1tm9hYkWp7EFyOcAr,rap,trap,1,1
9141,4TnjEaWOeW0eKTKIEvJyCa,Falling,Trevor Daniel,1Czfd5tEby3DbdYNdqzrCa,Falling,2018-10-05,Gangsta Rap 💎 Rap Party,0BwUQpqHSlC2YfKwOp2dQV,rap,gangster rap,10,0
94,2b1BwUGGyKq0CoJd8G1B6M,Harder,Jax Jones,1fYOToOfdZXY5hrOra8z2Z,Snacks,2019-07-12,Dance Pop,37i9dQZF1DWZQaaqNMbbXa,pop,dance pop,5,0
29138,2ONRkpOJ6X91GMXMthtT0M,Ride It - Jonas Blue Remix,Regard,6DPGJNJf9crOOe2pyRjF6S,Ride It (Jonas Blue Remix),2019-11-01,Trance Party 2019 by FUTURE TRANCE,2yofeyPwe0ZNmJHTrGz2Qt,edm,big room,7,0
15162,2zYzyRzz6pRmhPzyfMEC8s,Highway to Hell,AC/DC,10v912xgTZbjAtYfyKWJCS,Highway to Hell,1979-07-27,"Classic Rock 70s 80s 90s, Rock Classics - 70s Rock, 80s Rock, 90s Rock Rock  Classicos",3Ho3iO0iJykgEQNbjB2sic,rock,hard rock,6,0
