,track_popularity,track_id,track_name,track_artist,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,key,mode,combined_text
22753,61,0RgcOUQg4qYAEt9RIdf3oB,shining star,"Earth, Wind & Fire",5tXZfxvr2VaWibD74nw8VL,that the way of the world,1975-03-15,The 1950s/1960s/1970s/1980s/1990s/2000s/2010s with pop/r&b/soul/boogie/dance/jazz/hip hop/hop/rap.,1S7BckuYIkEazeNKOSM0uA,r&b,urban contemporary,9,1,shining star that the way of the world r&b urban contemporary
13876,19,5H9y7se06T9etwuJs47e2m,shivers,The Witches,1y6Ri52jO9w9R03BTcvhX9,hmKHSHpvt mtKHsvt,1996-03-01,Permanent Wave,5Go0Jsxj1UnsU7Om841BEo,rock,permanent wave,2,1,shivers hmKHSHpvt mtKHsvt rock permanent wave
7115,44,3R5G81gtoO5CcZlRCRKVLk,sho nuff,Tela,5iR4qrdJn0age8w8rqBUfR,piece of mind,1996-11-05,90's Southern Hip Hop,2NMW1nwQYSVlXd26uLenX6,rap,southern hip hop,0,1,sho nuff piece of mind rap southern hip hop
24915,25,49JVirKEYzK7SE2Nxnrk4K,shock dat monkey,TLC,19lVMS3ZOoJi5CdRKvoOiP,ooooooohhh on the tlc tip,1992-02-25,80s-90s R&B / New Jack Swing / Funk / Dance / Soul,3X4HmijjKdwwLonCrOOEAZ,r&b,new jack swing,9,0,shock dat monkey ooooooohhh on the tlc tip r&b new jack swing
15922,46,2MwCQtdvtZGbW2Iu92FfFv,shoot to thrill,Halestorm,2uCehLMuLbXVqEklFZzfZA,reanimate 2 0 the covers ep,2013-10-15,New Hard Rock,64BvJcehegyvhqQtV82Ddz,rock,hard rock,2,1,shoot to thrill reanimate 2 0 the covers ep rock hard rock
10600,58,1G00DZUnE6AxNnaeayp9HB,shopping,Meno Tody,0ImyyJxJret8ZyJV91hHHo,shopping,2019-10-23,Trap Ouro,37i9dQZF1DWYBXtbGSCurj,rap,trap,11,0,shopping shopping rap trap
6364,57,7IlYDWKUtjuQ1xPf6KAzWc,shopping,Benny Jamz,1AbbAD01UOkL5KQINxEfv4,1010,2020-01-01,DK rap,37i9dQZF1DXdhDukKQ88Cc,rap,hip hop,11,0,shopping 1010 rap hip hop
12930,34,5bmS5SJDhaPfT03jMjiv2F,short skirt bare knees,Tyler Boone,02fxIfQTLvWNBr0lCLr50c,short skirt bare knees,2017-06-23,"Classic Rock 70s 80s 90s, Rock Classics - 70s Rock, 80s Rock, 90s Rock Rock  Classicos",3Ho3iO0iJykgEQNbjB2sic,rock,classic rock,11,0,short skirt bare knees short skirt bare knees rock classic rock
2728,60,6qVXkG01rBYGfxIndGOQ3z,shot me down,David Guetta,77UW17CZFyCaRLHdHeofZu,listen,2014-11-21,ELECTROPOP,2UsEj2GUukV0GLbsE3rldz,pop,electropop,5,0,shot me down listen pop electropop
28390,19,7CmZyVcq6tZ12uDy2MTMCf,shotgun,RudeLies,4fg2Vj2IiCKQ4NoyN5qkk9,shotgun,2018-11-30,Big Room EDM,3S03NWbWkrR1e7DPH9rf9Z,edm,big room,5,0,shotgun shotgun edm big room
9607,80,67XyC1GdSkKb9sbRRkUDXS,shotta flow,NLE Choppa,0lDRXaECpMSYYCsTYRDulh,shotta flow,2019-06-20,GANGSTA RAP,3DUkl93JjPdOyX83SJr5ms,rap,gangster rap,2,1,shotta flow shotta flow rap gangster rap
2613,53,1t3HCpt49x27PE1uuy06md,shouldve known better,Clean Bandit,1MvF4ulZKH7SaDQs9rE5nc,what is love,2018-11-30,Electropop 2019,4Bi8VLtaSu0JILliif8lH6,pop,electropop,5,1,shouldve known better what is love pop electropop
30567,27,38AiFxseK9i9ND2VawQdZR,shoulder,Hitimpulse,2QxPG6dvIvFuMfvV78BRcM,shoulder,2017-12-01,EDM Trap,7CEEEMKV41x0RlFCXWdvKF,edm,pop edm,6,0,shoulder shoulder edm pop edm
14321,70,2gQaQUhDCNGfBVXTvxAmXQ,shout,Tears For Fears,7y7459SFZReE5Wec4hejv5,songs from the big chair,1985-02-25,Permanent Wave CHDB,2foj4ZYVHRGqSd1aMqNPBj,rock,permanent wave,0,1,shout songs from the big chair rock permanent wave
25214,34,3IlcFFY0W9gNomWQjnX6Rj,show me,Jill Scott,620y2xi6SkUb6IZlnnWxuG,who is jill scott words and sounds vol 1,2000-07-18,Neo Soul Music,78RRvktrPMSqAoCI21mNOe,r&b,neo soul,2,0,show me who is jill scott words and sounds vol 1 r&b neo soul
27260,54,15zRvbhG0iYq5XS8rGcObO,show me love,Sandeville,6DjNgyY8MWkEPLH0ita60D,show me love,2019-06-28,EDM 2020 House & Dance,25ButZrVb1Zj1MJioMs09D,edm,electro house,10,1,show me love show me love edm electro house
21593,68,4eFvubnLRBu8vMPZqu5eC9,show me love,Alicia Keys,3SUrSBw1oY5yX0Zlpiux7M,show me love,2019-10-30,New R&B‏‏​​   ‍,4I6rTSxqKl1LRvES2O9owQ,r&b,urban contemporary,5,0,show me love show me love r&b urban contemporary
5712,4,3BjXk1moo8smcdRE3tvtcO,show and prove,Es-K,4IXWFVTgBd5OKieKfSYi4m,trust the process,2018-09-09,Lush Lofi,37i9dQZF1DXc8kgYqQLMfH,rap,hip hop,11,0,show and prove trust the process rap hip hop
4322,27,5KwVSqf6TkzKQk0bG7owyH,shut it down,Georgia Dutton,2LljWbqDYKBkOJFtvDftli,shut it down,2019-12-19,The Edge of Indie Poptimism,5vIdb67lQcdFwoVkE4UMep,pop,indie poptimism,4,1,shut it down shut it down pop indie poptimism
14876,40,2Mis0n6Zzz5XhS8vDk7hkx,shut up kiss me,Whitesnake,0xBAvm7MOuGPSaNQInW1Pc,shut up kiss me,2019-02-14,Hard Rock,37i9dQZF1DX1X7WV84927n,rock,hard rock,11,0,shut up kiss me shut up kiss me rock hard rock
4811,9,1K66si1ZELsRZzg7m7mcps,shut up and dance,WALK THE MOON,0pjeb5QG2WJrOWub3QxZZ3,shut up and dance,2014-09-10,random playlist that can't decide its genre so go ahead jam along with these catchy tunes,49qyKvg6UAQAvIMUIGMnP3,pop,indie poptimism,1,1,shut up and dance shut up and dance pop indie poptimism
22961,63,0LDFH1WLQ6NPEMH556LUGs,shutter island,Jessie Reyez,2q7EwuXduuQGDJrPYPVFyw,kiddo,2017-04-21,Pop Hits 2020,5TDtuKDbOhrfW7C58XnriZ,r&b,hip pop,1,0,shutter island kiddo r&b hip pop
28410,46,0lTIMAG4gTMux3zh5RvMKZ,shuttin it down,Maddix,6OO3C04YfPWkfUNmfwoQWm,shuttin it down,2018-11-09,Big Room Beast,3PNyCpkY7NAXyhopBpj7vc,edm,big room,2,1,shuttin it down shuttin it down edm big room
18925,3,6YyPA4dxemw23eGon3CjFX,si no le contesto,Plan B,5uja4ElM6i6neeFTAa4Itw,house of pleasure,2010-07-20,Reggaeton Classics,37i9dQZF1DX8SfyqmSFDwe,latin,reggaeton,1,0,si no le contesto house of pleasure latin reggaeton
21133,62,62mv8OMTIeYjlL7ofwgvMI,si nunca va a amanecer,Charles Ans,20FVdE2JlNZwcPFlDqrYgC,smile,2015-01-29,HIP-HOP: Latin Rap ['89-present],5fWgI0IJ1el5NB1sZ0Egsx,latin,latin hip hop,8,0,si nunca va a amanecer smile latin latin hip hop
18517,62,7cIkMEpDhT7Vpw1FHOQqKC,si ella quisiera,Justin Quiles,0vBFa64sBqdd26KKIj4SKZ,la promesa,2017-03-10,Fiesta Latina Mix 🎈🎉💃🏻🕺🏻☀️🏖,2kY6lVc5EcVfI5WNKmPQQG,latin,latin pop,9,0,si ella quisiera la promesa latin latin pop
12938,27,4Y8lQSCa7EwVhoyEOEPYsh,sick as our secrets,Makes My Blood Dance,6JFlv7rsjYmEQytRwzkVgv,sick as our secrets,2019-07-31,"Classic Rock 70s 80s 90s, Rock Classics - 70s Rock, 80s Rock, 90s Rock Rock  Classicos",3Ho3iO0iJykgEQNbjB2sic,rock,classic rock,9,1,sick as our secrets sick as our secrets rock classic rock
14392,64,7zxLkZbUxITHabPzGN8Xgc,sick feeling,boy pablo,1lESM5Y1VAvrCLEgLmyfOw,soy pablo,2018-10-05,②⓪①⑨ mixed,2bOjjgN1S3Gqd8vSMyafvJ,rock,permanent wave,9,1,sick feeling soy pablo rock permanent wave
29222,36,0oxXvoTbHgVsVSoP8B14lN,sick enough to dance,the engy,4Gr857YPBvD2CFUlhLisg1,talking about a talk,2019-10-30,SINULOG Festival 2020,0COM4nZqdXC3sMjVdcaU7V,edm,big room,2,1,sick enough to dance talking about a talk edm big room
8218,43,55gL8ViNVX3YX8nxv1L4Uw,side 2 side,Three 6 Mafia,0Pe9KCcaFK7CkeZPWXCuaB,most known unknown,2006-06-20,Southern Hip Hop,3R5c1OfJY7Rzl3p28pzGtL,rap,southern hip hop,7,1,side 2 side most known unknown rap southern hip hop
37,63,7FDaS1k08rwMoAThmzUkOZ,side effects,The Chainsmokers,3Yb3f9PL7aBpjuJPyiV0ot,side effects remixes,2018-07-25,Pop Remix,37i9dQZF1DXcZDD7cfEKhW,pop,dance pop,0,0,side effects side effects remixes pop dance pop
2381,79,1pKeFVVUOPjFsOABub0OaV,side to side,Ariana Grande,3OZgEywV4krCZ814pTJWr7,dangerous woman,2016-05-20,post teen pop,3kvwJXPULhSUalL6ykJbn5,pop,post teen pop,6,0,side to side dangerous woman pop post teen pop
20637,33,3wnjAXKdsFmtKvDcYSysjd,sidewalk talk,Jellybean,4j0MYI9wBcrZfhwck4bMrO,lost hits of the 80,2010-01-01,80's Freestyle/Disco Dance Party (Set Crossfade to 4-Seconds),1oReEujyWpQv2OX68BVPPA,latin,latin hip hop,10,1,sidewalk talk lost hits of the 80 latin latin hip hop
21725,70,4h90qkbnW1Qq6pBhoPvwko,sidewalks,The Weeknd,2ODvWsOgouMbaA5xf0RkJe,starboy,2016-11-25,Urban Contemporary,4Pbs84EQbuAblxlp6Chz0d,r&b,urban contemporary,1,0,sidewalks starboy r&b urban contemporary
3740,17,6SEA9c4WLjX6bQtdVgNqiE,sign,DEAMN,0yTvQimidCjyn7ODw1tlKS,deamn,2017-09-12,ElectroPop,0cuHKz65ZPqBX1brG8djlg,pop,electropop,3,1,sign deamn pop electropop
10323,42,0PjIiWo8wKw6frO33VXdOC,signals,TRY Deny,5xTxw9KObkA2SsHVdWW7J3,signals,2019-11-11,Trap Nation,0NCspsyf0OS4BsPgGhkQXM,rap,trap,8,1,signals signals rap trap
12184,53,62jnuBopQmg4qx6hpYltC9,signos,Soda Stereo,3QTxxZucih0hympCczXXuO,el ultimo concierto a,1997-10-09,Soda Stereo – El Ultimo Concierto,3opIxv3Y5GmXDNpbLFZxIm,rock,album rock,9,0,signos el ultimo concierto a rock album rock
31,56,4YaU1EjXIkdRdkOI4cCZys,signs,Starley,249wM0bMES3O4nFuwARq9i,signs,2018-11-30,Pop Remix,37i9dQZF1DXcZDD7cfEKhW,pop,dance pop,0,0,signs signs pop dance pop
19289,6,6qDF4wWL49CAVbgT7yuHl8,sigo extranandote,J Balvin,2LYwooMTH1iJeBvWyXXWUf,energia,2016-06-24,Reggaeton Rewind,37i9dQZF1DXco4ODkIraMD,latin,reggaeton,9,1,sigo extranandote energia latin reggaeton
18761,90,7sQKy5vlPQllr0k9IjYJv3,sigues con el,Dimelo Flow,1y0pdsLO6cixGzAv7Sf8rf,sigues con el,2019-12-13,Baila Reggaeton,37i9dQZF1DWY7IeIP1cdjF,latin,reggaeton,9,1,sigues con el sigues con el latin reggaeton
2588,81,7vGuf3Y35N4wmASOKLUVVU,silence,Marshmello,2bw00gRKNKbTFOqCkohbSh,silence,2017-08-11,Electropop 2019,4Bi8VLtaSu0JILliif8lH6,pop,electropop,4,1,silence silence pop electropop
30593,22,7hQU6NBqo3cpIH0SHjDrQS,silence before the storm,Quiet Disorder,3ugTHOsqi3cagFkjCOJPfF,silence before the storm,2017-09-29,EDM Trap,7CEEEMKV41x0RlFCXWdvKF,edm,pop edm,1,0,silence before the storm silence before the storm edm pop edm
18244,28,4n6CwGRWj7dRtDqmQCX4Pz,silencio,Jorge Drexler,5njxoXpZ5WtZlHcoaZDLot,silencio,2017-08-04,Latin Pop Songs,5uOMV7g6vp8WxoqXfkzKaw,latin,latin pop,4,0,silencio silencio latin latin pop
5095,60,3RGVYzHQWQOlHYphHMAaaj,silly girl,chloe moriondo,5N83DElmMbgJiPV6u7qEyn,rabbit hearted,2018-07-31,indie poptimism,1E5VdGGWkpDQ682gdvJAZH,pop,indie poptimism,0,1,silly girl rabbit hearted pop indie poptimism
14511,58,3bC0IKk62yB6TDaratb1s2,silly love songs,Wings,3apNXvKHfKCWsg7N3ege4c,wings at the speed of sound,1976-03-25,I didn’t know perm stood for permanent (wave),3e6gYPyrTbaB8BWgSHCt5j,rock,permanent wave,0,1,silly love songs wings at the speed of sound rock permanent wave
16204,8,2DMqiPZ8uLE2AtwHLInHOI,silverskin,Sam Feldt,3DXfe2cEsCdAjORfXw0NDK,sunrise to sunset,2017-11-24,Tropical House,37i9dQZF1DX0AMssoUKCz7,latin,tropical,10,1,silverskin sunrise to sunset latin tropical
25359,67,4JSEMSiKPVcIEBQIlmGuI3,simmer,Mahalia,1l08IrLHEL9QQfsYBEs9MM,simmer,2019-07-03,Neo-Soul,1eqVgsNjaX6mxDPoefhocT,r&b,neo soul,5,0,simmer simmer r&b neo soul
12823,5,3bB66GhyUtnqYDQHm9ZBR5,simple man,Lynyrd Skynyrd,4iVFXLVT2V6QPxLgpsuxuo,lynyrd skynyrd greatest hits,2008-01-01,Supernatural Classic Rock,6oghIlByD49KFGNmNU8GSH,rock,classic rock,6,1,simple man lynyrd skynyrd greatest hits rock classic rock
6931,33,6rHLVYMy47SX78qKNvp3Es,simply amazin,Blu,2OnNdRdzqs0Xe6VU2uGdPe,below the heavens,2007-08-07,Southern California Hip Hop Primer,206vi9Q0p3juAU73flxPsz,rap,southern hip hop,7,1,simply amazin below the heavens rap southern hip hop
14838,41,4SzxBp2OeQ7DTlCPwVSnYk,sin on skin,Those Damn Crows,7m5D1cM9LQH1wHXBsDWe3O,sin on skin,2019-10-18,Hard Rock,37i9dQZF1DX1X7WV84927n,rock,hard rock,1,0,sin on skin sin on skin rock hard rock
20724,72,3xrn9i8zhNZsTtcoWgQEAd,since u been gone,Kelly Clarkson,5gDAEao3VxFdbm8vS0koQq,breakaway,2004-01-17,Today's Hits 2000-Present,6a66cg3HcsjYkisYyQcov6,latin,latin hip hop,0,1,since u been gone breakaway latin latin hip hop
11966,4,2MJrwP7dCWU3Eh3BKfum0O,sing,Travis,18NWKHHNIupWIvXxsG9vHh,singles,2004-11-01,L' ALBUM ROCK,0jilq2XZP9F2fwzp2k6iXK,rock,album rock,4,1,sing singles rock album rock
2741,10,6UcTHiP25meOD9ox8Rspgx,sing me to sleep,Alan Walker,6v6EzwVvKfFZfThip9675y,sing me to sleep,2016-06-03,ELECTROPOP,2UsEj2GUukV0GLbsE3rldz,pop,electropop,4,0,sing me to sleep sing me to sleep pop electropop
10905,60,2BcwzjPvVSkek2ZLdh7C9J,sing me to sleep,Alan Walker,4wQNBX0Mp50Q2JFSEDW5G1,sing me to sleep,2016-06-03,Trap Nation 🔊,5aPwKjwNHr6dnCejLcPTVx,rap,trap,4,0,sing me to sleep sing me to sleep rap trap
20711,69,5R9a4t5t5O0IsznsrKPVro,single ladies,Beyoncé,39P7VD7qlg3Z0ltq60eHp7,i am sasha fierce,2008-11-14,Today's Hits 2000-Present,6a66cg3HcsjYkisYyQcov6,latin,latin hip hop,1,1,single ladies i am sasha fierce latin latin hip hop
21497,52,5b0nFlX4ha3vBqKEPYiwme,sit back,IAMDDB,4q9E5jAAcVTutsH2Ctpwhb,kare package,2019-12-25,Contemporary Urban,6wyJ4bsjZaUKa9f6GeZlAO,r&b,urban contemporary,9,0,sit back kare package r&b urban contemporary
6069,59,24PWKmemCvqfyVXODhoKHW,sittin sidewayz,Paul Wall,4LfEslRqPOv2ZOrW6KhhWr,the peoples champ,2005-07-19,Hip-Hop Drive,37i9dQZF1DWUFmyho2wkQU,rap,hip hop,1,1,sittin sidewayz the peoples champ rap hip hop
24594,51,4330XmgVWlx98Y3Naswycg,sittin up in my room,Brandy,2EHFZkzTbRFDt1tomCBToM,waiting to exhale,1995-11-14,Ultimate Throwbacks Collection,1dsaMvnC1hXPCNGC4aVtjj,r&b,new jack swing,8,0,sittin up in my room waiting to exhale r&b new jack swing
5569,43,3nuSxBQUTn7nidezkdcBf4,sizedrum,Leyze,3ud7MR6RnLOms34crGFRkl,amnesie,2020-01-10,Jazz Vibes,37i9dQZF1DX0SM0LYsmbMT,rap,hip hop,9,0,sizedrum amnesie rap hip hop
5113,67,467t3218y3yihFcyDGWjr0,skin,Dijon,1E3Dc94QXnqiQcGVgij0iW,skin,2018-04-19,indie poptimism,1E5VdGGWkpDQ682gdvJAZH,pop,indie poptimism,7,1,skin skin pop indie poptimism
8069,25,579TEjxOaZjL1iKCGgsgnd,skins,Pete Rock & C.L. Smooth,2AgTKAULjbHpqqtyI53hdp,mecca and the soul brother,1992-05-26,90's Hip Hop Ultimate Collection,4IG024zoaGMurhTFBkMAv9,rap,southern hip hop,5,1,skins mecca and the soul brother rap southern hip hop
361,2,5fEpuvcNvERP7EHtLe28Zy,skyline,Catiso,1bxLxGgBm9Cy1yhm6n7y67,mercury,2018-02-23,Pop Warmup 130 BPM,37i9dQZF1DX3PIAZMcbo2T,pop,dance pop,0,1,skyline mercury pop dance pop
25682,27,3HPOsgVwY8AWsh1jsceqOI,skylines,Zekl,1F0CsyLKnaKUicMh22fx6K,skylines,2017-08-06,Groovy // Funky // Neo-Soul,0JmBB9HfrzDiZoPVRdv8ns,r&b,neo soul,9,0,skylines skylines r&b neo soul
23914,31,0ku8dvIJXFh1k2zzyNQ05a,slabs,Blake Anthony,7CDbjzuQpr458eJfZqAXHa,blake anthony,2019-08-25,Smooth Hip Hop,7ozFIvz1bE1HPgQTUl5qfT,r&b,hip pop,5,0,slabs blake anthony r&b hip pop
27111,37,0SAV72Lmm9Q4vkcMwgCJR6,slack,ford.,05IojLsZCkhmkriwacGiCZ,evening,2018-11-16,Electro Posé - Discoveries,6nZaTh6K1SwhdELFTmA99C,edm,electro house,0,1,slack evening edm electro house
30391,20,2oqt2Uq0KUEfsBOdfyNXnT,slave,Candace Sosa,0ywflasgAmamKnibH7NgE5,slave,2020-01-17,2010 - 2011 - 2012 - 2013 - 2014 - 2015 - 2016 - 2017 - 2018 - 2019 - 2020 TOP HITS,2DjIfVDXGYDgRxw7IJTKVb,edm,pop edm,4,0,slave slave edm pop edm
4478,66,09CWfcYFhVhB1Bzfz1cLJ7,sleep talking,Charlotte Lawrence,16VxCA44HPzJfAQDvYIjkn,sleep talking,2017-10-20,Indie Poptimism,1pZWCY50kMUhshcESknir8,pop,indie poptimism,5,1,sleep talking sleep talking pop indie poptimism
21364,61,6MO2bfLHKykUgCChFdw91H,slide,H.E.R.,7LMJKPGcBZjZf6AEnTBS2t,slide,2020-01-17,New Hip Hop‏‏​​   ‍,5WNUX6jisX0NRlVDTm6RDd,r&b,urban contemporary,1,1,slide slide r&b urban contemporary
4015,81,44ADyYoY5liaRa3EOAl4uf,slide away,Miley Cyrus,0SHGFAL8WZUvpWb5iLPp6E,slide away,2019-08-16,POPTIMISM,6lWMi4lPiiPwDqn8ZpeyAY,pop,indie poptimism,5,1,slide away slide away pop indie poptimism
16181,63,7kF1iPJTj3VFJX9XokQ80F,slither,Velvet Revolver,64GnrmrpL1fvfF0r1AoZLB,contraband,2004,2000's hard rock,0EmGNFBBgqLmvdQGPbgiMp,rock,hard rock,7,1,slither contraband rock hard rock
4732,66,1Ia95g66IhlAJ3qVI4qI8W,slow,SHY Martin,6u4ZwK6xSWHhREBVzhjQg6,slow,2020-01-10,The Pulse of Indie Poptimism,5qFXOOxrQVyS4UCq3UilZN,pop,indie poptimism,2,1,slow slow pop indie poptimism
14241,38,4qoikTP7LVRTkoCaNj8rgG,slow hands,Interpol,5yCoDCorBPHRhyiCtOFK7Z,antics the special edition,2005-08-23,Permanent Wave,5glAD13obyL0G9SH9ukBz2,rock,permanent wave,11,0,slow hands antics the special edition rock permanent wave
10871,56,3f6rlmQJ5pumaycQCbTPIk,slow mo 3,Leozin,4BdQgIfAKDKf392lMjRf3t,slow mo 3,2019-12-06,Dose Trap,37i9dQZF1DWWlW7KLhEhCZ,rap,trap,1,1,slow mo 3 slow mo 3 rap trap
7636,36,2dYV8IuEYrz9DALtl3To8E,slow roll it,The Love Doctor,2Adxf0eetHhE2eYiLPvUFB,ultimate southern soul,2008-02-26,Southern Soul BBQ Mix,3nTS97zUqxJBQeiXNRs963,rap,southern hip hop,1,0,slow roll it ultimate southern soul rap southern hip hop
22120,55,5QZbCX2yKSFHPe7nCHGMam,slow up,Jacob Banks,2KxC2M0bVm5hrK3GgGMuV9,village,2018-11-02,Urban contemporary,0qOJuaqHeg4u1i6gjPKnxE,r&b,urban contemporary,0,1,slow up village r&b urban contemporary
12860,28,1vYP1P0mj1KlRrlpnm7LgA,smell the roses,Roger Waters,4c9iOhPB1YxyDTVcJdj5di,smell the roses,2017-04-21,Classic Rock Legends,3NcxM1LJJdua8AcRxtijNY,rock,classic rock,11,0,smell the roses smell the roses rock classic rock
14571,74,5ghIJDpPoe3CfHMGu71E6T,smells like teen spirit,Nirvana,2guirTSEqLizK7j9i1MTTZ,nevermind,1991-09-26,permanent wave,3uFyGoayrP71xS6T6Y8Bh2,rock,permanent wave,1,1,smells like teen spirit nevermind rock permanent wave
2963,30,5oE58M5Yvljoz1zUtQf1XX,smile,Janelle Monáe,3T3bJi3cvwR5U7ihwgEwF1,metropolis the chase suite,2008-08-12,This Is Janelle Monáe,37i9dQZF1DWVT93EW7kPT9,pop,electropop,5,1,smile metropolis the chase suite pop electropop
15379,75,5MMnwYs0hIxkENRsbkWJ2G,smoke on the water,Deep Purple,32NQ56VZDTXSH3SMv4XSGN,machine head,1972-03-25,Hard Rock Cafe Classics,3sv5ViKoPDNnZRsklzEGMN,rock,hard rock,0,1,smoke on the water machine head rock hard rock
12327,64,5SAUIWdZ04OxYfJFDchC7S,smoke on the water,Deep Purple,1EK3a0Yctg4d3nGQzE4Uty,machine head,1972-03-25,Rock Classics,37i9dQZF1DWXRqgorJj26U,rock,classic rock,0,1,smoke on the water machine head rock classic rock
12458,62,5u5qlnyVaewWugJIjzilIc,smokin,Boston,2QLp07RO6anZHmtcKTEvSC,boston,1976,Classic Rock,5BygwTQ3OrbiwVsQhXFHMz,rock,classic rock,2,1,smokin boston rock classic rock
8450,54,5ELEsgMwvWJald9BQbIgsV,smoking section,Jelly Roll,2djiUl5MCOJWODl4KTw5Tn,therapeutic music 5,2015-12-04,Southern soul & hip hop,4xJULuV0P5PLcMe3xP8Pgj,rap,southern hip hop,7,1,smoking section therapeutic music 5 rap southern hip hop
26134,4,7aK3qffwZNat7UlDFn28X2,smooth,D'Angelo,6kdaBN7lOYDLZfCAGiSecr,ultimate dangelo,2008-01-01,Neo Soul,2YPP7fiYu5pIcp2yyHvw4A,r&b,neo soul,1,0,smooth ultimate dangelo r&b neo soul
6501,61,5JuVNeCjIl3DJbnVf1oeGo,sneakers,Monma,19JQNEvuP4kth86dm4YpC9,sneakers,2018-10-22,Lofi Hip-Hop,37i9dQZF1DX36Xw4IJIVKA,rap,hip hop,1,0,sneakers sneakers rap hip hop
20837,60,7uCaiDV14JCg35hbKtaAAS,snelle jongen dunne jasje,Henkie T,4GSj13WURB3MOZaQiGwn8n,snelle jongen dunne jasje,2019-08-01,🔥🦁 GOOD VIBES ONLY 🦁🔥 // BROEDERLIEFDE || FRENNA || BROEDERS || HENKIE T  || BIZZEY || POKE \\,1d0fonZHpN4LYHTKbmNRbm,latin,latin hip hop,5,0,snelle jongen dunne jasje snelle jongen dunne jasje latin latin hip hop
338,83,0uUNN1nSoUx1A4fkDCWDQ7,so am i,Ava Max,2XvFk3xrG7dV6GhqcJSQHX,so am i,2019-03-07,Pop Warmup 130 BPM,37i9dQZF1DX3PIAZMcbo2T,pop,dance pop,6,1,so am i so am i pop dance pop
28584,21,0NSHFVRsifouetxcWGANe0,so close,NOTD,3DxmIHc4IwNuBgJ0dc5c6F,so close,2019-03-08,PAROOKAVILLE - Big Room,6vbHQdtfmexb0ptmBSpemm,edm,big room,5,0,so close so close edm big room
15083,51,2tHImX6L0zzQKyle2E99O4,so far away,Crossfade,1namjaJZ23ozXXB7X2d4hy,crossfade,2004-04-13,Hard Rock Workout,3YouF0u7waJnolytf9JCXf,rock,hard rock,4,0,so far away crossfade rock hard rock
2864,72,0OlnLZY4cmQzT6ZGttvWBM,so far away,Martin Garrix,3jMnO9ehAlTTCxNeVMu1zY,so far away,2017-12-01,Electropop - Pop,5TiiHps0hNCyQ6ijVkNZQs,pop,electropop,6,0,so far away so far away pop electropop
6089,66,6glsMWIMIxQ4BedzLqGVi4,so fresh so clean,OutKast,2tm3Ht61kqqRZtIYsBjxEj,stankonia,2000-10-31,Hip-Hop Drive,37i9dQZF1DWUFmyho2wkQU,rap,hip hop,5,0,so fresh so clean stankonia rap hip hop
31237,51,6Q7tMRu8cJT1YnBCK6xXBo,so high,WATEVA,2V0VJTn9ySdi0R4exL8CKI,so high,2019-12-06,Deep Electronic Music 2020 & Progressive House,5CMvAWTlDPdZnkleiTHyyo,edm,progressive electro house,7,1,so high so high edm progressive electro house
12734,54,3Sm5TYFgMXyXwgAcY2xweX,so into you,Atlanta Rhythm Section,5vC0MxBXL4i9iowdXSx4yO,a rock and roll alternative,1976-12,Soft Rock Drive,37i9dQZF1DX6TIU4D13lOY,rock,classic rock,5,0,so into you a rock and roll alternative rock classic rock
9117,42,2jv5jGgC1iFQ9Ury2ci9Y4,so much pain,Ja Rule,2wMavIKnu6feFNOeQ1hVwf,pain is love,2001-01-01,Gangsta Rap 💎 Rap Party,0BwUQpqHSlC2YfKwOp2dQV,rap,gangster rap,6,0,so much pain pain is love rap gangster rap
23417,77,6brl7bwOHmGFkNw3MBqssT,so sick,Ne-Yo,6gkwOLmk0ALMOjWs5WhAEr,in my own words,2006-01-01,90s/00s Hip Hop & RnB,0Ar0Ng9DlAWZtSPBvOQgOa,r&b,hip pop,6,1,so sick in my own words r&b hip pop
4788,41,2DDbw5f0ESFZkjX1J7MwAZ,so wrong,Jae Jin,4f9V2oTCXivZ5yay44YM42,so wrong,2020-01-03,The Pulse of Indie Poptimism,5qFXOOxrQVyS4UCq3UilZN,pop,indie poptimism,1,0,so wrong so wrong pop indie poptimism
14372,58,0puyikpyVwe8TTv2tvMHeq,social sites,Cosmo Pyke,5CVh7KRau0zBDqKuM6G2ZU,social sites,2016-10-24,②⓪①⑨ mixed,2bOjjgN1S3Gqd8vSMyafvJ,rock,permanent wave,4,0,social sites social sites rock permanent wave
11027,61,1WMMrUKNFsnEG2csDURxhb,sol y luna,Duki,1El0UxIBwU3431TI9656dK,sol y luna,2019-06-24,Trap Argentino - Trap Argentina,6ltss0ThreZ3uIMn5mr4Tm,rap,trap,7,0,sol y luna sol y luna rap trap
20352,62,0mtdxzBRDbueLFpiwpbHKO,sola,Luis Fonsi,5C0YLr4OoRGFDaqdMQmkeH,vida,2019-02-01,Latest Latin American Hits 2020,51LvliKED7oZNJR8XCiPip,latin,latin hip hop,6,0,sola vida latin latin hip hop
19268,74,5q2JbCNi4FcnglgPfxcV65,sola,Anuel AA,2ucmNNr2Y9ZI7fP4oAMdIj,sola,2016-12-02,Reggaeton Rewind,37i9dQZF1DXco4ODkIraMD,latin,reggaeton,11,1,sola sola latin reggaeton
